,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,51,,5699,1,18133,855722,
1,0,41,1.0,5699,3737,3560,874298,
2,0,51,1.0,5699,4465,5945,899994,
3,0,40,0.0,5699,5354,3201,914819,
4,0,35,1.0,5699,5913,4473,933595,
5,0,58,0.0,5699,5237,5433,954123,
6,0,55,1.0,5699,5253,3425,972291,
7,0,59,1.0,5699,5845,2991,983506,
8,0,61,0.0,5699,5214,2320,996930,
9,0,56,1.0,5699,5931,3288,1013946,
10,0,63,0.0,5699,4299,2376,1024235,
11,0,71,0.0,5699,4203,2793,1036730,
12,0,74,0.0,5699,3910,3296,1052114,
13,0,67,1.0,5699,2472,4000,1068467,
14,0,75,0.0,5699,2305,2840,1079626,
15,0,67,1.0,5699,5376,3584,1094466,
16,0,62,1.0,5699,5921,3385,1112762,
17,0,61,0.0,5699,2199,8680,1132858,
18,0,76,0.0,5699,1316,2226,1143970,
19,0,71,1.0,5699,2478,2799,1157475,
20,0,78,0.0,5699,356,2167,1171370,
