,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,72,,5404,1,9464,390923,0
1,0,58,1.0,5404,3827,9782,417532,0
2,0,48,1.0,5404,3221,7144,442027,0
3,0,55,0.0,5404,4300,4574,469810,0
4,0,46,1.0,5404,1881,7103,494994,0
5,0,40,0.0,5404,4291,3928,509066,0
6,0,35,1.0,5404,2850,5463,538027,0
7,0,26,1.0,5404,219,3231,560906,0
8,0,34,0.0,5404,3049,5512,585515,0
9,0,31,1.0,5404,4374,6688,604915,0
10,0,34,0.0,5404,2250,4687,621971,0
11,0,41,0.0,5404,2012,5200,641490,0
12,0,35,0.0,5404,1284,3112,658410,0
13,0,33,1.0,5404,4085,5305,679210,0
14,0,42,0.0,5404,1183,8736,701346,0
15,0,36,1.0,5404,1746,3712,724243,0
16,0,35,1.0,5404,3705,5064,740858,0
17,0,41,0.0,5404,660,5960,769002,0
18,0,37,0.0,5404,478,2320,783250,0
19,0,29,1.0,5404,5913,5512,800299,0
20,0,43,0.0,5404,210,7151,827649,0
