,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,62,NaN,5930,1,8654,531485,0
1,1,37,0,5930,6768,15742,578634,0
2,1,18,0,5930,6154,4874,604572,0
3,1,51,1,5930,6487,4457,624098,0
4,1,39,0,5930,4828,5770,659739,0
5,1,58,1,5930,6524,32704,706041,0
6,1,39,0,5930,3808,3162,728587,0
7,1,34,0,5930,2980,3161,744018,0
8,1,43,1,5930,6905,4002,758002,0
9,1,38,0,5930,2890,6633,776361,0
10,1,41,1,5930,6729,4020,785203,0
11,1,44,1,5930,5521,7666,806802,0
12,1,47,1,5930,6501,5810,822929,0
13,1,44,0,5930,2094,5321,835801,0
14,1,47,1,5930,6945,2978,849394,0
15,1,45,0,5930,360,8050,866570,0
16,1,41,0,5930,333,3417,887153,0
17,1,46,1,5930,7183,5834,902079,0
18,1,49,1,5930,4436,6890,921146,0
19,1,46,0,5930,329,3272,942600,0
20,1,47,1,5930,7050,4090,957440,0
