,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,61,NaN,3980,1,13905,859481,NaN
1,0,63,0,3980,4504,1653,868314,NaN
2,0,45,1,3980,4574,5326,887857,NaN
3,0,65,0,3980,4085,4357,904009,NaN
4,0,50,0,3980,5955,2117,920217,NaN
5,0,46,1,3980,4299,9486,940369,NaN
6,0,31,0,3980,5253,3923,956968,NaN
7,0,66,0,3980,1746,3221,985497,NaN
8,0,57,1,3980,3827,3212,1010818,NaN
9,0,50,0,3980,5933,1846,1035368,NaN
10,0,69,1,3980,3737,2318,1059824,NaN
11,0,50,1,3980,3221,5429,1078296,NaN
12,0,66,1,3980,2478,3909,1094552,NaN
13,0,62,0,3980,5387,2268,1110929,NaN
14,0,53,1,3980,2305,5068,1127600,NaN
15,0,47,0,3980,8243,2444,1144161,NaN
16,0,67,0,3980,5524,3436,1157472,NaN
17,0,49,1,3980,1881,2773,1175401,NaN
18,0,50,1,3980,1316,2062,1188545,NaN
19,0,67,0,3980,2199,2770,1198256,NaN
20,0,28,1,3980,356,3701,1212824,NaN
