,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,49,NaN,7571,1,12372,391595,0
1,1,49,0,7571,7922,6442,415989,0
2,1,39,0,7571,7921,7057,433937,0
3,1,47,1,7571,5474,2577,445953,0
4,1,48,0,7571,7761,2712,458526,0
5,1,49,1,7571,2523,3299,470672,0
6,1,46,0,7571,7720,1774,485840,0
7,1,34,0,7571,7696,3702,499871,0
8,1,40,1,7571,8410,3314,509230,0
9,1,31,0,7571,7609,1968,517756,0
10,1,44,1,7571,8371,2491,526582,0
11,1,46,1,7571,7665,3829,536308,0
12,1,46,1,7571,7158,2690,543506,0
13,1,39,0,7571,7529,4027,555462,0
14,1,43,1,7571,7757,4026,565335,0
15,1,44,0,7571,4873,2600,574059,0
16,1,42,0,7571,3960,2285,582858,0
17,1,45,1,7571,7918,2662,593862,0
18,1,43,1,7571,7638,2163,601535,0
19,1,38,0,7571,3882,2388,609705,0
20,1,42,1,7571,8322,4301,622111,0
