,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,35,NaN,399,1,11560,1423402,NaN
1,0,30,1,399,3049,3424,1440225,NaN
2,0,29,0,399,4300,3207,1462921,NaN
3,0,28,1,399,5308,3623,1487178,NaN
4,0,33,1,399,4142,7135,1539680,NaN
5,0,33,0,399,3827,5047,1556903,NaN
6,0,29,1,399,4553,11304,1584359,NaN
7,0,28,1,399,2850,11095,1618392,NaN
8,0,28,0,399,3705,2936,1631304,NaN
9,0,27,1,399,1284,2599,1654840,NaN
10,0,28,0,399,2250,5057,1681295,NaN
11,0,26,0,399,765,3560,1698342,NaN
12,0,35,0,399,660,4327,1728760,NaN
13,0,28,1,399,5354,3375,1743902,NaN
14,0,31,0,399,611,5345,1774911,NaN
15,0,35,1,399,4291,5504,1803695,NaN
16,0,26,1,399,3221,4385,1819935,NaN
17,0,28,0,399,478,4024,1849191,NaN
18,0,29,0,399,219,2847,1883583,NaN
19,0,30,1,399,5310,3080,1904102,NaN
20,0,32,0,399,210,9425,1930719,NaN
