,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,18,NaN,1284,1,4978,547526,NaN
1,0,20,0,1284,5308,3137,558214,NaN
2,0,16,1,1284,2012,2200,565087,NaN
3,0,26,0,1284,3827,2410,571694,NaN
4,0,33,0,1284,3049,5324,581222,NaN
5,0,23,1,1284,5404,3665,588934,NaN
6,0,24,0,1284,2850,3409,596645,NaN
7,0,21,0,1284,2250,3442,604165,NaN
8,0,21,1,1284,3705,3436,611685,NaN
9,0,23,0,1284,660,2216,618014,NaN
10,0,21,1,1284,1746,3136,625509,NaN
11,0,18,1,1284,5331,5388,634966,NaN
12,0,17,1,1284,2472,2794,641790,NaN
13,0,21,0,1284,611,5008,650902,NaN
14,0,19,1,1284,4300,3696,658596,NaN
15,0,20,0,1284,399,3141,666031,NaN
16,0,22,0,1284,219,3698,673830,NaN
17,0,19,1,1284,765,5898,683646,NaN
18,0,17,1,1284,4553,3705,691550,NaN
19,0,21,0,1284,210,3365,699069,NaN
20,0,19,1,1284,2478,4386,707766,NaN
