,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,31,NaN,8116,1,9328,292498,0
1,0,26,1,8116,2478,6371,313138,0
2,0,21,1,8116,4657,2525,324362,0
3,0,22,0,8116,8243,1861,337634,0
4,0,13,1,8116,2472,4998,349793,0
5,0,23,0,8116,5931,4356,361649,0
6,0,21,1,8116,4465,4829,376921,0
7,0,16,1,8116,4719,1789,385482,0
8,0,20,0,8116,5921,1921,393386,0
9,0,9,1,8116,5376,2889,402305,0
10,0,16,0,8116,5387,2094,409914,0
11,0,33,0,8116,5354,1576,417697,0
12,0,38,0,8116,5237,2569,427393,0
13,0,35,1,8116,5554,1677,433834,0
14,0,25,0,8116,4299,1751,440545,0
15,0,23,1,8116,5214,2181,447269,0
16,0,16,1,8116,356,2067,453996,0
17,0,30,0,8116,4203,2380,461338,0
18,0,41,0,8116,4085,1818,467746,0
19,0,21,1,8116,4504,2021,474018,0
20,0,45,0,8116,2199,1810,480186,0
