,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,38,NaN,7922,1,16040,1498633,NaN
1,1,51,1,7922,7609,3748,1526174,NaN
2,1,48,0,7922,7947,8503,1553363,NaN
3,1,51,1,7922,7571,7358,1575672,NaN
4,1,55,1,7922,7558,5811,1599315,NaN
5,1,50,0,7922,3274,7942,1625065,NaN
6,1,54,1,7922,7521,6572,1645498,NaN
7,1,52,0,7922,8082,4591,1666726,NaN
8,1,52,1,7922,7517,7172,1690606,NaN
9,1,58,1,7922,5335,4816,1707456,NaN
10,1,55,0,7922,4196,7595,1734772,NaN
11,1,53,0,7922,7603,3705,1759391,NaN
12,1,54,1,7922,5278,6754,1778184,NaN
13,1,54,0,7922,3882,5307,1802009,NaN
14,1,51,0,7922,1386,5037,1818937,NaN
15,1,52,1,7922,4227,5997,1838856,NaN
16,1,50,0,7922,7749,3927,1864626,NaN
17,1,52,1,7922,4093,4780,1885464,NaN
18,1,52,0,7922,6086,5156,1908959,NaN
19,1,49,0,7922,7657,3275,1931295,NaN
20,1,50,1,7922,3960,2520,1949848,NaN
