,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,50,NaN,5237,1,14661,446719,1
1,0,50,1,5237,5699,8318,474640,1
2,0,45,1,5237,5554,5728,495889,1
3,0,45,0,5237,4085,7992,510569,1
4,0,40,1,5237,5354,4647,522727,1
5,0,43,0,5237,356,11804,545856,1
6,0,38,1,5237,4465,9776,561921,1
7,0,35,1,5237,4374,5079,575032,1
8,0,36,0,5237,5253,4088,587175,1
9,0,35,1,5237,3737,10840,603847,1
10,0,38,0,5237,3910,4126,617055,1
11,0,38,0,5237,4574,3528,625479,1
12,0,40,0,5237,5214,4825,637335,1
13,0,35,1,5237,2478,10626,653952,1
14,0,35,0,5237,5955,5608,664647,1
15,0,35,1,5237,2472,5360,678256,1
16,0,33,1,5237,2305,5304,698135,1
17,0,31,0,5237,4291,8014,712639,1
18,0,33,0,5237,5376,3992,722728,1
19,0,30,1,5237,1316,5263,736512,1
20,0,30,0,5237,3980,4128,747985,1
