,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,64,NaN,2203,1,12275,700956,NaN
1,0,57,0,2203,6510,2462,710068,NaN
2,0,67,1,2203,6992,3566,723091,NaN
3,0,60,0,2203,6487,2231,730474,NaN
4,0,61,0,2203,6482,3854,739485,NaN
5,0,65,1,2203,6544,5491,750331,NaN
6,0,64,0,2203,6338,6085,762523,NaN
7,0,55,1,2203,3880,4174,771763,NaN
8,0,55,0,2203,6205,3101,779410,NaN
9,0,66,0,2203,4892,3934,788338,NaN
10,0,57,1,2203,5392,1870,795372,NaN
11,0,64,1,2203,4058,2901,803220,NaN
12,0,68,0,2203,4371,1582,811036,NaN
13,0,70,1,2203,333,7206,823036,NaN
14,0,61,1,2203,3894,2750,830811,NaN
15,0,58,0,2203,4149,3326,839963,NaN
16,0,57,1,2203,7106,4918,850114,NaN
17,0,56,0,2203,2084,5222,863163,NaN
18,0,48,1,2203,6643,5813,873827,NaN
19,0,44,1,2203,7138,7110,885363,NaN
20,0,49,0,2203,1143,3765,893529,NaN
