,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,51,NaN,5237,1,9152,948112,NaN
1,0,41,1,5237,5699,5102,972745,NaN
2,0,46,0,5237,4085,5222,988736,NaN
3,0,43,1,5237,5554,5006,1010136,NaN
4,0,36,1,5237,5354,5430,1028240,NaN
5,0,46,0,5237,356,7005,1051368,NaN
6,0,46,1,5237,4465,5693,1070977,NaN
7,0,38,1,5237,4374,6039,1095744,NaN
8,0,48,0,5237,5253,8518,1120785,NaN
9,0,44,1,5237,3737,4934,1137090,NaN
10,0,51,0,5237,3910,5007,1159705,NaN
11,0,52,0,5237,4574,6102,1178066,NaN
12,0,56,0,5237,5214,4278,1190914,NaN
13,0,50,1,5237,2478,5317,1208321,NaN
14,0,56,0,5237,5955,3774,1220808,NaN
15,0,54,1,5237,2472,7917,1238617,NaN
16,0,57,1,5237,2305,7468,1258793,NaN
17,0,61,0,5237,4291,6141,1277240,NaN
18,0,62,0,5237,5376,5895,1295953,NaN
19,0,54,1,5237,1316,6028,1311433,NaN
20,0,64,0,5237,3980,8692,1331200,NaN
