,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,56,NaN,7668,1,4326,617180,1
1,0,43,1,7668,7695,6621,644182,1
2,0,59,1,7668,7657,2734,660262,1
3,0,46,0,7668,8312,2490,670636,1
4,0,54,1,7668,7561,2718,682202,1
5,0,32,0,7668,409,3561,693981,1
6,0,37,1,7668,7560,6871,713684,1
7,0,50,1,7668,7543,3634,725661,1
8,0,48,0,7668,3543,4263,736356,1
9,0,42,1,7668,7517,2064,743231,1
10,0,72,0,7668,7603,2018,750984,1
11,0,59,0,7668,8185,1546,760179,1
12,0,37,0,7668,7752,1739,766478,1
13,0,42,1,7668,5278,4006,774404,1
14,0,48,0,7668,7771,2483,783670,1
15,0,37,1,7668,4285,2447,792418,1
16,0,55,1,7668,4093,1741,799089,1
17,0,42,0,7668,8341,2246,805360,1
18,0,73,0,7668,7566,1595,812746,1
19,0,52,1,7668,1865,2037,818927,1
20,0,62,0,7668,1386,1739,825648,1
