,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,44,NaN,2980,1,12192,561793,1
1,0,46,0,2980,7185,11745,581336,1
2,0,46,0,2980,7050,13121,606735,1
3,0,42,1,2980,6729,8696,622984,1
4,0,46,0,2980,2094,10561,642055,1
5,0,42,1,2980,6524,7018,658703,1
6,0,46,0,2980,6847,9595,676823,1
7,0,48,0,2980,329,10146,703606,1
8,0,43,1,2980,6154,7362,720374,1
9,0,47,0,2980,6768,9028,737560,1
10,0,41,1,2980,5930,7049,753838,1
11,0,37,1,2980,5521,8579,772949,1
12,0,34,1,2980,4828,8026,789773,1
13,0,41,0,2980,6681,8081,806855,1
14,0,36,1,2980,4371,7241,822854,1
15,0,41,0,2980,7123,7842,839405,1
16,0,46,0,2980,4892,6345,856357,1
17,0,40,1,2980,2890,7346,874382,1
18,0,37,1,2980,1143,6682,893173,1
19,0,36,0,2980,6501,7186,911405,1
20,0,33,1,2980,690,6953,928334,1
