,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,53,NaN,6086,1,16108,1246882,NaN
1,0,55,0,6086,3882,3869,1259905,NaN
2,0,50,1,6086,7665,6639,1276343,NaN
3,0,45,0,6086,8326,6840,1294029,NaN
4,0,52,0,6086,7866,6607,1315732,NaN
5,0,48,1,6086,7614,3484,1325888,NaN
6,0,42,0,6086,7921,5161,1338986,NaN
7,0,43,1,6086,7609,4521,1356330,NaN
8,0,45,0,6086,5229,4069,1369744,NaN
9,0,47,0,6086,409,7698,1389931,NaN
10,0,46,1,6086,7529,6084,1411756,NaN
11,0,39,1,6086,7521,4254,1423094,NaN
12,0,40,0,6086,8398,4138,1445134,NaN
13,0,40,1,6086,7149,6941,1461714,NaN
14,0,35,1,6086,6500,4106,1472829,NaN
15,0,38,0,6086,8285,3168,1483578,NaN
16,0,32,1,6086,4227,2860,1491299,NaN
17,0,35,0,6086,4873,2551,1501521,NaN
18,0,37,1,6086,4196,2723,1517741,NaN
19,0,37,1,6086,949,5824,1531553,NaN
20,0,38,0,6086,7989,16572,1562103,NaN
