,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,63,NaN,6154,1,71584,453996,0
1,1,49,0,6154,4371,5599,473259,0
2,1,48,0,6154,4058,2810,490770,0
3,1,54,1,6154,5521,1681,506129,0
4,1,42,0,6154,3808,1521,518410,0
5,1,59,1,6154,4436,1682,529802,0
6,1,40,0,6154,2980,5457,546369,0
7,1,44,0,6154,2651,2338,558200,0
8,1,63,1,6154,6756,1634,573088,0
9,1,47,0,6154,1143,2179,584203,0
10,1,61,1,6154,6544,2546,594225,0
11,1,53,1,6154,5930,2642,608010,0
12,1,69,1,6154,6681,1986,619297,0
13,1,49,0,6154,690,1090,627776,0
14,1,60,1,6154,7106,1689,639911,0
15,1,51,0,6154,545,1298,649257,0
16,1,47,0,6154,333,1298,657466,0
17,1,83,1,6154,6524,1138,672001,0
18,1,64,1,6154,7173,1235,680496,0
19,1,55,0,6154,329,1147,690800,0
20,1,65,1,6154,6847,1886,703338,0
