,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,10,NaN,7947,1,19101,660750,0
1,1,50,1,7947,7603,10837,685756,0
2,1,70,1,7947,8410,14917,709843,0
3,1,37,0,7947,7560,11943,733030,0
4,1,70,1,7947,7922,9440,758327,0
5,1,50,0,7947,7558,6675,774843,0
6,1,60,1,7947,3960,10930,795902,0
7,1,70,1,7947,1921,9633,811928,0
8,1,60,0,7947,7529,6386,824883,0
9,1,60,1,7947,7517,14349,846721,0
10,1,60,0,7947,7158,7014,859353,0
11,1,57,0,7947,6547,11592,876402,0
12,1,56,0,7947,5278,6524,889248,0
13,1,56,1,7947,6952,7192,902611,0
14,1,58,0,7947,4227,6074,913880,0
15,1,59,1,7947,6500,5260,924709,0
16,1,59,1,7947,7875,5234,934662,0
17,1,57,0,7947,4196,6556,945834,0
18,1,57,0,7947,1386,3970,954652,0
19,1,56,1,7947,7989,5659,964831,0
20,1,56,0,7947,409,5410,974704,0
