,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,60,NaN,2094,1,20815,492097,1
1,1,60,0,2094,6544,25745,539480,1
2,1,56,0,2094,3687,14914,560007,1
3,1,61,1,2094,6729,10508,585285,1
4,1,56,0,2094,2764,6209,602927,1
5,1,56,1,2094,6524,6913,625622,1
6,1,52,0,2094,360,5210,636622,1
7,1,49,0,2094,2980,4538,646087,1
8,1,51,1,2094,6487,7204,660688,1
9,1,49,0,2094,3880,6961,674976,1
10,1,48,1,2094,6178,2177,683703,1
11,1,55,1,2094,5930,6890,695574,1
12,1,56,1,2094,3808,2698,703886,1
13,1,53,0,2094,857,3618,712717,1
14,1,55,1,2094,2890,3219,721159,1
15,1,55,0,2094,4436,1603,729302,1
16,1,50,0,2094,4828,6866,741078,1
17,1,56,1,2094,1143,8250,758549,1
18,1,58,1,2094,690,4834,768653,1
19,1,55,0,2094,7185,5113,779814,1
20,1,60,1,2094,329,3002,792157,1
