,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,15,NaN,7989,1,7639,478532,0
1,1,14,0,7989,7921,7671,500100,0
2,1,15,0,7989,7715,8227,520196,0
3,1,15,1,7989,7720,5755,536871,0
4,1,16,0,7989,7696,4671,557295,0
5,1,15,1,7989,8326,5737,578959,0
6,1,14,0,7989,7614,2597,588895,0
7,1,13,0,7989,6500,3908,601621,0
8,1,15,1,7989,8025,2669,616802,0
9,1,9,0,7989,5569,5626,630699,0
10,1,10,1,7989,8389,14683,653334,0
11,1,9,1,7989,8303,2368,664862,0
12,1,10,1,7989,372,2691,676564,0
13,1,18,0,7989,4873,3845,702489,0
14,1,22,1,7989,5229,4600,716959,0
15,1,26,0,7989,3882,2239,731986,0
16,1,25,0,7989,3543,2186,741090,0
17,1,24,1,7989,8083,2811,754352,0
18,1,23,1,7989,8343,2860,770248,0
19,1,22,0,7989,949,2925,783805,0
20,1,30,1,7989,7665,2293,798282,0
