,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,55,NaN,1183,1,13855,531426,1
1,1,50,0,1183,4142,7716,558265,1
2,1,50,0,1183,611,8709,581962,1
3,1,50,1,1183,5308,8709,602985,1
4,1,50,0,1183,399,3251,625000,1
5,1,50,1,1183,4504,7764,647224,1
6,1,45,0,1183,4300,10502,676632,1
7,1,45,0,1183,4374,3841,690816,1
8,1,45,1,1183,4291,5508,713417,1
9,1,45,0,1183,660,5573,730345,1
10,1,45,1,1183,3705,4516,745048,1
11,1,45,1,1183,3221,5869,766176,1
12,1,51,1,1183,3049,16293,789658,1
13,1,48,0,1183,1746,3724,812417,1
14,1,48,1,1183,1881,4677,836361,1
15,1,49,0,1183,3910,6125,854209,1
16,1,45,0,1183,3827,2838,866056,1
17,1,45,1,1183,765,6254,887504,1
18,1,46,1,1183,478,8340,915912,1
19,1,45,0,1183,2012,4805,933096,1
20,1,48,1,1183,219,6973,954768,1
