,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,68,NaN,1921,1,17463,1614280,NaN
1,1,70,1,1921,7761,6277,1647818,NaN
2,1,71,0,1921,7657,7040,1672917,NaN
3,1,71,1,1921,7715,7277,1691616,NaN
4,1,75,1,1921,7603,9475,1718440,NaN
5,1,61,0,1921,8407,9715,1749053,NaN
6,1,80,1,1921,7558,10062,1768932,NaN
7,1,66,0,1921,7947,7789,1806634,NaN
8,1,70,1,1921,7529,7537,1824308,NaN
9,1,69,1,1921,6952,4997,1851531,NaN
10,1,71,0,1921,7561,6848,1869170,NaN
11,1,70,0,1921,7532,4994,1884773,NaN
12,1,70,1,1921,4285,8758,1906533,NaN
13,1,70,0,1921,5335,7584,1921755,NaN
14,1,72,0,1921,8312,4778,1938885,NaN
15,1,70,1,1921,4200,5967,1962567,NaN
16,1,66,0,1921,1386,4992,1982927,NaN
17,1,71,1,1921,3274,8389,2019137,NaN
18,1,70,0,1921,5474,4710,2041008,NaN
19,1,70,0,1921,7749,4908,2056128,NaN
20,1,70,1,1921,949,7225,2069478,NaN
