,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,62,NaN,8312,1,28704,581045,0
1,0,50,1,8312,7566,14016,616408,0
2,0,39,1,8312,949,9639,654288,0
3,0,40,0,8312,7752,8689,693698,0
4,0,30,1,8312,1386,11360,716429,0
5,0,37,0,8312,7674,7845,739615,0
6,0,31,1,8312,7158,4865,755356,0
7,0,21,1,8312,7875,4187,769162,0
8,0,26,0,8312,7558,4998,781810,0
9,0,21,1,8312,1921,4387,804189,0
10,0,28,0,8312,7532,4478,817424,0
11,0,31,0,8312,7529,6023,831805,0
12,0,38,0,8312,5335,3332,845759,0
13,0,31,1,8312,7560,3077,856761,0
14,0,32,0,8312,4196,3017,873623,0
15,0,24,1,8312,7668,2004,884849,0
16,0,22,1,8312,8322,5773,903763,0
17,0,25,0,8312,3543,3806,923043,0
18,0,29,0,8312,3274,2957,933852,0
19,0,28,1,8312,7616,4394,945767,0
20,0,33,0,8312,409,2006,954336,0
