,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,31,NaN,4196,1,25945,1365756,NaN
1,0,31,0,4196,7149,9679,1391894,NaN
2,0,18,1,4196,4093,4246,1405168,NaN
3,0,21,0,4196,6740,6434,1423949,NaN
4,0,27,0,4196,6086,4262,1442862,NaN
5,0,24,1,4196,7614,7105,1459471,NaN
6,0,28,0,4196,5278,7494,1480212,NaN
7,0,21,1,4196,4285,6138,1498735,NaN
8,0,27,0,4196,5229,6865,1517946,NaN
9,0,24,0,4196,4227,7050,1538433,NaN
10,0,21,1,4196,8161,8973,1574164,NaN
11,0,19,1,4196,7922,8827,1600765,NaN
12,0,24,0,4196,3960,10730,1626276,NaN
13,0,19,1,4196,2523,7220,1647049,NaN
14,0,18,1,4196,8082,8928,1669085,NaN
15,0,20,0,4196,949,8107,1687160,NaN
16,0,17,1,4196,8312,7301,1714333,NaN
17,0,19,0,4196,409,5413,1738106,NaN
18,0,17,1,4196,7532,9183,1763919,NaN
19,0,13,1,4196,7921,6254,1784877,NaN
20,0,20,0,4196,372,5550,1801068,NaN
