,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,15,NaN,8343,1,92140,930268,0
1,0,19,0,8343,7638,6475,949934,0
2,0,22,0,8343,7616,5502,968353,0
3,0,21,1,8343,7752,4843,985648,0
4,0,26,0,8343,7586,3939,1005524,0
5,0,22,1,8343,1865,4785,1027009,0
6,0,26,0,8343,7552,3407,1043091,0
7,0,29,0,8343,7521,7909,1064927,0
8,0,25,1,8343,6952,2928,1077199,0
9,0,28,0,8343,7517,5207,1097276,0
10,0,25,1,8343,2523,5309,1110562,0
11,0,22,1,8343,8322,5819,1126436,0
12,0,19,1,8343,8326,9174,1156205,0
13,0,22,0,8343,5335,3843,1180111,0
14,0,18,1,8343,5229,13936,1205642,0
15,0,23,0,8343,4285,3916,1224827,0
16,0,25,0,8343,4200,9291,1248464,0
17,0,19,1,8343,8410,5363,1264942,0
18,0,16,1,8343,7696,8959,1284674,0
19,0,22,0,8343,949,5509,1301652,0
20,0,19,1,8343,7609,5694,1319043,0
