,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,43,NaN,5335,1,6087,970662,NaN
1,1,52,1,5335,6740,3166,987969,NaN
2,1,54,0,5335,7657,2896,998337,NaN
3,1,57,1,5335,8341,4045,1007815,NaN
4,1,60,1,5335,8326,2286,1019132,NaN
5,1,53,0,5335,7586,3280,1028657,NaN
6,1,59,1,5335,8082,2077,1037634,NaN
7,1,45,0,5335,7566,2097,1047873,NaN
8,1,50,1,5335,7543,3417,1056306,NaN
9,1,50,1,5335,7755,1904,1064704,NaN
10,1,56,0,5335,7561,2758,1072533,NaN
11,1,54,0,5335,7532,4925,1084610,NaN
12,1,55,1,5335,8343,2969,1095727,NaN
13,1,49,0,5335,6952,4197,1105049,NaN
14,1,48,0,5335,4093,4617,1115564,NaN
15,1,62,1,5335,7616,2479,1125214,NaN
16,1,52,0,5335,3274,3690,1134800,NaN
17,1,56,1,5335,7560,2886,1143646,NaN
18,1,54,0,5335,1386,2748,1153690,NaN
19,1,52,0,5335,409,2931,1163136,NaN
20,1,48,1,5335,8312,3057,1172443,NaN
