,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,33,NaN,5408,1,21583,482523,1
1,0,51,0,5408,210,14012,510714,1
2,0,67,0,5408,2012,13668,535618,1
3,0,67,1,5408,5371,5187,548922,1
4,0,76,0,5408,765,9153,571210,1
5,0,61,1,5408,5331,18324,601330,1
6,0,76,0,5408,1183,6129,624601,1
7,0,74,0,5408,5310,5622,642242,1
8,0,66,1,5408,5308,6023,659666,1
9,0,76,0,5408,5463,4273,674329,1
10,0,61,1,5408,4374,19391,707194,1
11,0,61,1,5408,4300,7461,727506,1
12,0,61,1,5408,4142,14877,754794,1
13,0,71,0,5408,2250,11974,777474,1
14,0,59,1,5408,3705,6557,800297,1
15,0,61,0,5408,2850,3646,811465,1
16,0,61,0,5408,5933,6806,829314,1
17,0,64,1,5408,1881,7815,850642,1
18,0,61,1,5408,1284,6502,874993,1
19,0,61,0,5408,478,7661,893929,1
20,0,59,1,5408,219,10765,915322,1
