,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,1,76,NaN,4828,1,93351,559706,1
1,1,64,0,4828,6945,15744,595016,1
2,1,56,0,4828,690,14768,629858,1
3,1,61,1,4828,6524,9908,653666,1
4,1,61,0,4828,4892,6074,672232,1
5,1,65,1,4828,6501,7417,697065,1
6,1,61,0,4828,6992,3553,718055,1
7,1,52,0,4828,2980,11649,749552,1
8,1,61,1,4828,6178,5554,768145,1
9,1,56,0,4828,5521,10642,791951,1
10,1,60,1,4828,5930,3673,803656,1
11,1,66,1,4828,4371,4873,819944,1
12,1,65,1,4828,3808,2970,834727,1
13,1,60,0,4828,6756,6345,852198,1
14,1,65,1,4828,3687,5506,871976,1
15,1,61,0,4828,333,4090,888192,1
16,1,51,0,4828,2094,13969,914486,1
17,1,54,1,4828,2890,4585,930568,1
18,1,61,1,4828,1143,4082,948807,1
19,1,53,0,4828,4436,9232,969342,1
20,1,61,1,4828,360,8700,988239,1
