,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,41,NaN,3882,1,5573,705441,NaN
1,0,65,0,3882,7517,4239,727092,NaN
2,0,59,1,3882,7665,3489,735406,NaN
3,0,71,0,3882,7921,10214,751748,NaN
4,0,66,0,3882,8185,3187,764683,NaN
5,0,45,1,3882,7609,7082,781953,NaN
6,0,64,0,3882,8161,4276,790877,NaN
7,0,58,1,3882,7571,2116,801635,NaN
8,0,72,0,3882,8303,2575,808769,NaN
9,0,79,0,3882,8343,2282,821406,NaN
10,0,69,1,3882,7552,3022,828979,NaN
11,0,60,1,3882,7543,3297,836397,NaN
12,0,74,0,3882,8395,1543,841859,NaN
13,0,62,1,3882,7529,1786,847999,NaN
14,0,49,1,3882,6086,1999,854209,NaN
15,0,54,0,3882,6500,2000,860248,NaN
16,0,43,1,3882,5229,2128,869960,NaN
17,0,59,0,3882,5278,3267,877643,NaN
18,0,42,1,3882,4873,4710,886988,NaN
19,0,35,1,3882,949,2668,894692,NaN
20,0,52,0,3882,5569,3085,902739,NaN
