,cb,estimate,feedback,pair0,pair1,rt,time_elapsed,truth
0,0,20,NaN,3221,1,14514,516917,0
1,0,15,1,3221,1881,14286,548600,0
2,0,10,1,3221,5310,9378,575583,0
3,0,14,0,3221,3705,6016,594510,0
4,0,11,1,3221,765,6807,610773,0
5,0,14,0,3221,2850,6046,627179,0
6,0,9,1,3221,4085,5599,642900,0
7,0,8,1,3221,5331,6477,655411,0
8,0,12,0,3221,2472,4541,669670,0
9,0,9,1,3221,4504,3444,680704,0
10,0,15,0,3221,2012,8036,695431,0
11,0,16,0,3221,1746,5364,708682,0
12,0,25,0,3221,1316,3283,718176,0
13,0,17,1,3221,4299,3010,731455,0
14,0,23,0,3221,1183,5539,746814,0
15,0,16,1,3221,5931,3103,759335,0
16,0,12,1,3221,3980,6769,773676,0
17,0,28,0,3221,611,4097,787395,0
18,0,33,0,3221,399,7152,802899,0
19,0,24,1,3221,219,4781,812799,0
20,0,25,0,3221,210,6906,828562,0
